file_name,"('f0', 'std', '01')","('mfcc', 'mean', '01')","('mfcc', 'mean', '02')","('mfcc', 'mean', '03')","('mfcc', 'mean', '04')","('mfcc', 'mean', '05')","('mfcc', 'mean', '06')","('mfcc', 'mean', '07')","('mfcc', 'mean', '08')","('mfcc', 'mean', '09')","('mfcc', 'mean', '10')","('mfcc', 'mean', '11')","('mfcc', 'mean', '12')","('mfcc', 'mean', '13')","('mfcc', 'mean', '14')","('mfcc', 'std', '01')","('mfcc', 'std', '02')","('mfcc', 'std', '03')","('mfcc', 'std', '04')","('mfcc', 'std', '05')","('mfcc', 'std', '06')","('mfcc', 'std', '07')","('mfcc', 'std', '08')","('mfcc', 'std', '09')","('mfcc', 'std', '10')","('mfcc', 'std', '11')","('mfcc', 'std', '12')","('mfcc', 'std', '13')","('mfcc', 'std', '14')","('rms', 'mean', '01')","('rms', 'std', '01')","('spectral_bandwidth', 'mean', '01')","('spectral_bandwidth', 'std', '01')","('spectral_centroid', 'mean', '01')","('spectral_centroid', 'std', '01')","('spectral_contrast', 'mean', '01')","('spectral_contrast', 'mean', '02')","('spectral_contrast', 'mean', '03')","('spectral_contrast', 'mean', '04')","('spectral_contrast', 'mean', '05')","('spectral_contrast', 'mean', '06')","('spectral_contrast', 'mean', '07')","('spectral_contrast', 'std', '01')","('spectral_contrast', 'std', '02')","('spectral_contrast', 'std', '03')","('spectral_contrast', 'std', '04')","('spectral_contrast', 'std', '05')","('spectral_contrast', 'std', '06')","('spectral_contrast', 'std', '07')","('spectral_rolloff', 'mean', '01')","('spectral_rolloff', 'std', '01')","('zcr', 'mean', '01')","('zcr', 'std', '01')",file_label
14a02Wa.wav,33.49777603,-340.7720947,34.63153839,-19.57343292,17.49440765,-20.58296394,4.469121456,-16.27324867,-7.679498672,-20.18422508,-9.820942879,-3.530586481,-15.1899128,3.014305353,-1.822654724,156.813797,46.78617477,41.66387177,33.6759491,28.26395226,21.67804337,18.14021301,10.97817707,15.52748013,16.4808979,12.10834694,15.98590279,9.157809258,10.3363657,0.072047435,0.072282836,2413.113281,491.0105286,3029.394287,1352.3927,11.68122482,14.98340988,17.92053795,18.618536,17.97550392,17.48449135,23.07313919,5.249095917,7.289145947,7.544826508,6.236587524,5.996508598,4.013419151,5.607588291,5782.177734,1834.761719,0.158141121,0.134635255,1
08b03Wd.wav,30.78156471,-390.9758911,58.08292389,-13.84902,4.516180515,-8.224626541,1.169427037,-10.9563179,-2.578730345,-16.28104591,-5.934963226,-6.524857521,-6.547187805,-0.579622388,-1.260749936,132.8612366,45.52797318,49.59286499,30.69175529,22.28882599,18.64006996,17.80913734,16.27997971,19.96936035,11.21968842,11.89430523,13.14438438,12.39327717,12.51693916,0.040266287,0.042351466,2335.655273,550.8171387,2668.580078,1406.085449,12.0619173,14.97331142,17.75050545,17.42988968,17.2318306,17.82760429,20.19233894,4.275365353,7.822059631,6.888459682,5.798436642,4.711091995,3.870264292,4.223383427,4921.346191,2346.862793,0.134048462,0.116812646,1
12b02Wd.wav,33.02012634,-299.4918213,63.48985291,-5.528255463,12.49953365,-20.46615028,-5.211355209,0.541726887,-9.718016624,-12.04406643,2.390818834,-9.652130127,3.693328142,-7.458815098,3.46371007,114.232338,58.65137482,45.18992615,35.84797668,17.58303261,23.06348801,13.84521389,17.09998131,13.71468163,17.94061661,14.16807556,10.557477,13.7312994,9.877688408,0.069673844,0.07287655,2285.508789,456.5796509,2756.496338,1368.155884,13.06304741,15.78303432,14.70593929,16.45501518,17.58353996,19.15966225,19.34858322,5.432630062,7.503383636,6.016219616,5.14746666,3.944523335,3.733348131,2.803574324,4959.381836,1976.732422,0.133765534,0.101483956,1
11b09Wa.wav,31.0067749,-306.5310974,66.22457123,-21.05373573,26.88112831,-11.81550884,-10.68684673,-7.908848763,-7.66758728,-15.48411369,-2.323794842,-13.5954628,-4.099222183,-9.466181755,1.65486908,137.3734741,46.94286728,45.65205383,30.2698307,24.06961441,20.67850494,14.93402004,15.3360424,17.86471367,14.28135109,11.51685524,12.58397293,13.80229282,9.795907021,0.084695838,0.078401037,2106.095947,571.7302856,2510.135986,1335.397949,13.53395176,16.73418999,17.98125076,17.07126999,17.2398243,20.66836357,20.65723038,5.237175465,7.975800037,7.075818539,5.60661459,4.499854565,4.687086582,4.709494114,4549.786133,2155.069824,0.128898114,0.11416579,1
08a04Wc.wav,32.37768173,-299.8773193,29.45143509,-38.13057709,-3.703804255,-18.49762154,-1.982159495,-17.71405792,-0.428492844,-20.79185104,-5.167544365,-13.98245335,-7.242163181,-2.226998091,0.943083584,160.7099915,38.38908005,54.09852982,20.62038422,19.53787231,17.87155342,20.12063789,12.95454311,18.69194984,11.36315727,13.12207794,12.29925156,14.51315212,15.22252655,0.093527161,0.091566704,2421.150635,513.5999146,2988.008789,1004.525391,11.72267532,11.65003872,19.62285805,18.35523987,17.25853348,18.42827988,22.2056675,4.428909779,5.280908585,6.497208595,5.633381844,5.019128799,3.682142735,5.66420269,5798.476074,1938.658691,0.144719705,0.084205501,1
12a07Wa.wav,30.82610321,-245.8638916,63.75596619,-16.65959358,31.61017418,-24.3766346,-10.04343414,-2.012031555,-20.75217247,-19.92346764,1.693429351,-18.20660591,4.390202522,-7.926273823,5.897623062,111.6346817,58.13753128,45.00594711,33.06033325,21.90040398,22.07615662,17.21208382,20.55148506,13.23364258,15.64798927,15.33089447,11.20055103,14.43929195,8.489795685,0.13053681,0.078691863,2076.614502,387.1535034,2737.075439,1506.990845,13.10601807,16.92391586,18.52182007,18.42250824,18.21097755,21.15533447,20.93911362,5.120086193,7.317085266,7.466676235,5.549167633,5.291068554,4.869510651,2.965763092,4845.265625,1809.299927,0.148718432,0.137297869,1
13a05Wc.wav,33.3925705,-328.9096069,30.11080933,-31.97337723,-4.864229679,-20.72727203,-10.2616415,-8.421220779,-12.77763939,-14.29241371,-8.872983932,-6.092232704,-3.881685972,0.62971282,0.26590386,104.7242966,56.60766983,41.49226761,34.69501114,25.56419754,22.31368637,18.01931953,13.70461369,12.29537392,14.56036377,13.92570972,14.84689903,14.29882431,18.42632484,0.07468459,0.086844802,2273.46582,503.59375,3110.334473,1486.362061,11.20147038,10.30760098,18.12866211,18.71844292,18.87768173,18.86509514,18.50144196,4.335412025,5.160795689,7.23617506,7.194332123,5.639409065,4.724226475,3.011955023,5248.819824,2223.869873,0.187850088,0.149859115,1
16b02Wb.wav,32.01896667,-348.1483459,0.176193461,-43.24157333,5.949722767,-36.91508484,0.762559116,-16.87749672,-6.670507431,-15.65978527,-6.648627758,-9.254528999,-8.070858002,1.458217502,2.194754601,113.6808319,38.17774963,49.29380798,32.83209991,30.40345192,20.9799633,19.68869972,13.77094269,14.1655283,13.4421978,12.92576027,14.99110603,13.31124496,20.38664246,0.052622408,0.050674822,2457.907471,491.9858093,3673.343506,925.0822754,13.6906538,14.92859745,21.45286369,22.33413887,20.58298492,19.43936539,23.20941925,4.70428896,8.161943436,7.76324749,8.526604652,6.206732273,4.668718815,5.979325294,6536.619141,1336.305908,0.218935549,0.090821229,1
08b09Wc.wav,32.09262466,-345.369751,44.70886612,-8.098618507,21.76959229,-9.841024399,-3.250467539,-11.87792301,-1.373620868,-17.59393501,-5.677066326,-6.190642357,-4.767575264,2.617435455,0.346225441,157.417511,57.60264206,40.95344543,28.50937462,23.98430443,20.13343811,18.66304207,12.46192455,20.17349434,13.0548048,12.60115623,14.7049036,11.32030964,16.01217079,0.072953917,0.075930528,2261.12207,494.6582336,2786.855469,1586.168945,12.70973587,15.28432655,17.39842224,17.61543274,16.77261162,18.24822807,20.14755821,4.728458405,8.449643135,7.282339096,5.865094662,4.535208225,4.066928864,4.598697186,4973.548828,2433.668701,0.149545521,0.148680583,1
10a04Wa.wav,36.47982788,-244.6223755,45.68997574,-17.70836258,18.05871773,-8.585299492,4.936163425,4.907919884,-2.336005926,-8.295022011,2.323044777,2.338782072,6.118259907,-4.377367973,9.53382206,145.831192,57.51838303,36.07524872,28.34442902,18.49514389,20.74341583,12.88520241,12.38278389,12.27939606,15.60874367,13.62133884,10.1068306,11.43005085,10.3479948,0.084331393,0.060750898,2435.333496,502.6868286,3471.774902,1666.400757,14.05959797,12.29695511,13.86834431,13.43440247,15.64983273,17.46684837,20.09602928,5.119531631,5.597925663,5.801905632,3.497027874,3.607618809,3.448205471,3.000470638,5992.929688,2240.61377,0.219780818,0.17236729,1
11b01Wd.wav,30.3564682,-332.1882324,58.58396149,-16.5939312,26.45933914,-3.309408665,-6.640297413,-7.532419205,0.244213969,-14.2173605,-8.640386581,-11.77257156,-1.122420669,-6.844310284,4.911516666,146.887085,62.27146912,43.69239044,25.87132835,24.27729607,19.53535271,15.95204067,14.42271137,18.6608429,15.0559454,12.87526608,10.80686474,11.68617058,9.404164314,0.07258033,0.064257875,2014.262695,510.9730835,2491.651123,1721.787109,15.83852482,15.59926987,16.26963425,16.65490913,16.9607296,20.02632141,19.33560944,5.970804691,7.562064171,7.188225269,5.429804802,4.275945187,4.706247807,3.589342356,4197.506348,2520.018066,0.136463508,0.153667644,1
03b09Wa.wav,33.97244263,-309.9530945,56.71518326,-13.86220932,35.61545944,-7.986898899,-4.622378826,-5.799682617,-12.63447189,-19.14706421,-2.047391176,-11.22579479,-3.350984097,-10.23961258,4.400568485,118.2553711,54.10229874,36.04152679,40.42707062,22.11491966,20.89234543,15.75944519,16.48974609,16.44337082,15.19976902,10.63290882,12.01798344,14.10519028,9.749140739,0.067885853,0.062119383,2198.806396,436.9472656,2731.551514,1369.734375,13.96100903,14.7693634,16.94956779,16.63684082,17.23236084,19.74711227,20.01947403,5.662004471,6.750627041,6.881477356,5.668097973,4.907666206,4.658396721,3.450298309,4882.121582,1945.249878,0.136117786,0.12536265,1
08b10Wa.wav,32.33476639,-354.3028259,36.61763,-2.521146774,22.14681625,-14.39303875,-3.734509468,-10.18120098,-5.685685158,-19.11356735,-7.071392059,-7.197109222,-7.167129993,0.905087948,0.144317925,147.786026,46.35962677,37.81535721,31.24041557,23.56135178,20.29486656,20.01158524,12.82408524,20.84858704,13.90419674,13.30937958,13.67088699,13.9335289,17.26792908,0.074034318,0.078147605,2478.092529,503.2852478,2740.468018,1205.566528,12.99875832,16.21856499,20.08708382,18.66129875,18.05469513,18.75273514,20.12294197,4.574521065,7.209960938,7.309640408,6.652583599,5.502314568,4.255170345,4.110291481,5324.414063,2055.919922,0.111238442,0.091970049,1
09b10Wa.wav,29.58348083,-300.9262695,36.98056412,-24.4059391,30.64668655,-26.93570709,-1.066373348,-20.63499641,-17.48930931,-6.267190933,-12.15381336,-1.86132884,-4.974732399,-1.580520034,-11.98673058,120.6537552,43.14416122,45.44676208,23.19563866,30.24151611,18.3187542,18.31467438,19.90662384,15.91108418,12.50776672,10.76512814,12.88650608,11.91172409,12.69094944,0.090865456,0.069071881,2341.835693,494.9569092,2875.658203,1018.051758,10.3102417,17.19310951,20.95685005,20.96598625,17.52179527,18.1437664,22.22649193,3.887190104,6.351173401,6.624947548,6.14142704,4.799199581,3.874807119,5.277913094,5501.889648,1742.223877,0.135062844,0.091938943,1
03b10Wb.wav,30.99287987,-324.4309998,48.31268692,-17.14094734,25.93897057,-14.55608082,-9.393493652,-13.82222557,-11.68073654,-25.94716644,-2.629541397,-10.659585,-4.232972622,-10.58244419,4.017415047,134.1360474,52.95466995,40.43543625,32.74486542,20.90623474,18.76677895,21.80099869,14.6718502,17.35676384,17.28644753,12.14224148,9.366642952,12.43934536,9.301292419,0.070001602,0.065920837,2342.190918,484.7041931,2846.24292,1261.92041,12.99166489,19.18886375,19.11553383,18.02838707,18.76197815,19.79351425,20.6371212,5.230139256,7.694622517,7.083414078,5.209978104,4.93144083,4.155107021,4.357142925,5310.151367,1985.195068,0.142391428,0.126929954,1
10a04Wb.wav,33.66780853,-277.2123108,51.44364548,-34.52062607,5.985974312,-9.359477997,5.236147881,1.491737485,-8.956705093,-6.8455019,-2.870469809,-0.564915717,-0.461531132,-6.432081223,3.729780197,158.9396515,52.55361938,56.01592255,26.11042976,22.10097122,15.90990448,15.72792149,14.33850002,14.24978447,13.26602459,9.596029282,10.86910915,11.82192612,8.16937542,0.101169735,0.104002498,2254.338623,719.9611206,3129.943115,1421.380737,13.38277245,13.10130215,14.69850445,15.13852215,16.85658264,16.98465347,19.29873466,4.413778305,5.563542843,5.081888199,5.162263393,4.641826153,4.104723454,2.81393671,5453.566895,2413.076172,0.184056327,0.125243649,1
11a04Wc.wav,31.24079323,-326.9994812,53.36248398,-36.34188843,4.503339291,-10.39447021,-10.09691525,-2.810295343,-4.069959164,-6.885679722,-2.524738789,-10.24513531,-3.084883213,-10.65718842,2.998912334,141.1344452,47.43940735,59.08610916,25.95451164,20.287817,21.16293335,16.73918343,17.93276215,14.44735622,14.88349247,11.43553734,9.07561779,12.19530582,9.627606392,0.085459985,0.099239253,2110.627441,635.0664673,2690.637939,1447.898315,14.30861664,15.66773319,16.59876251,17.15920067,17.0370121,20.55581856,20.12305069,4.978441238,7.971651077,6.339468002,6.744961262,4.809773445,4.548411369,3.93229723,4770.373535,2215.689941,0.15121606,0.128267407,1
08b09Wa.wav,33.7472229,-325.7983398,42.35665894,-6.569403172,18.6275959,-15.07095814,-4.760381222,-13.49253178,-0.822141469,-18.46354485,-6.161839485,-5.959996223,-4.25820446,0.515520692,1.22919023,150.8741455,49.66433334,39.60251236,30.38310623,26.77753067,19.66065788,20.74422264,11.80233288,19.71004486,12.22569561,14.88735485,16.89724159,13.59605408,11.8458004,0.09037251,0.085622333,2322.25293,460.6454163,2722.870117,1448.407227,12.1231842,15.07770252,19.02320862,19.07706642,17.55662918,18.3379631,21.257267,4.906727314,6.925881386,7.977797508,6.640855312,5.727930069,3.612103701,4.34577179,5051.16748,2252.684326,0.135929614,0.121851541,1
16a01Wb.wav,29.80604172,-330.4419556,0.690459609,-43.69324112,16.41305923,-33.62589645,7.411547184,-12.55626392,-3.982162237,-9.364417076,-6.592434406,-3.231625319,-4.501001835,4.781460285,-1.238270402,138.5427856,57.46864319,59.89979553,25.52489281,27.27172852,23.30000496,22.06947136,17.49162102,15.15482712,13.14169598,12.02317905,17.3868084,15.06843281,14.61323071,0.077265367,0.076223195,2308.818848,478.2921143,3698.602051,1212.962524,12.56677818,12.3024931,18.90821075,20.29115486,19.46128273,18.71782303,22.58678818,4.079744816,6.259934902,8.287794113,7.042989731,5.749616146,4.362491131,4.902303219,6299.866211,1408.516968,0.236781031,0.137184963,1
09b09Wa.wav,24.49939537,-298.1627197,44.73911667,-24.08525848,34.66672134,-24.84186172,-7.242574692,-27.04200363,-17.09056664,-6.871430874,-14.42062283,2.780330181,-8.697956085,-0.709416091,-12.36658192,134.8861084,41.34120178,40.49137115,28.90517235,31.92073441,15.91349125,18.50505638,17.36487961,16.77270317,14.78903675,10.00162697,15.46857929,8.790821075,12.24711704,0.101484418,0.076468006,2326.710938,508.4369812,2819.100098,1040.661011,13.09461117,20.03888893,18.68982124,19.57015038,17.42148018,17.82961464,22.03948975,4.592892647,8.699564934,7.857853413,6.041735649,5.020403862,3.401553869,5.861114979,5381.200195,1739.022583,0.132705316,0.094547629,1
03b10Wc.wav,26.19803619,-302.2319031,35.22135925,-19.91307259,18.59951782,-16.10861969,-8.860239983,-14.65509605,-8.712571144,-24.1123848,-6.096739769,-10.01434517,-5.875236034,-10.52105904,4.437374592,126.7112961,51.669384,42.71205902,31.01963043,22.20992088,19.78906059,20.24104309,13.99445248,17.88200378,16.77264786,13.50082874,11.79386711,12.63338375,8.526413918,0.085302442,0.078644134,2402.140137,452.980896,3038.884277,1309.008789,12.12226105,18.77302742,19.73751068,19.07001114,19.07116508,19.76741982,20.8856163,4.21263361,7.192505836,7.206615448,6.687246799,5.933532238,4.439850807,3.930607796,5568.430176,1866.528687,0.161728889,0.138075769,1
10a02Wa.wav,37.73028564,-286.9593506,48.78586197,-21.13266563,17.99252701,-2.99945426,8.390542984,6.609795094,-9.788754463,-10.85843754,-6.604652882,1.706070542,-0.580953181,-7.732719421,5.72287035,150.885437,65.79443359,39.58733749,29.65739059,26.99965668,17.48453903,14.85317898,16.9461937,15.25320625,17.12266159,12.08495426,9.554849625,13.4835453,9.424008369,0.080041349,0.06300956,2317.920898,536.2550659,3200.746826,1727.237183,14.03238678,13.80694008,14.76719379,14.70896816,16.42042923,18.47733688,18.63662529,5.096974373,6.301009655,6.001989841,3.799680471,4.017620564,3.406616211,2.692847729,5580.036133,2303.177002,0.187573984,0.169377223,1
11b03Wa.wav,35.95738983,-373.5085449,88.17550659,-10.46653366,22.17742729,-14.96054363,7.393631935,2.701361179,-11.35681725,-8.744110107,-3.851037025,-11.79593658,-3.182776451,-8.293811798,5.035097122,122.223259,58.12292862,50.80033112,29.86990166,29.29912376,20.87897682,16.80835724,16.64356995,14.88198566,12.32405949,12.88738823,11.94522095,12.95658112,9.58748436,0.039575879,0.034708999,2093.255859,628.6766968,2511.574219,1570.558838,13.74590111,12.84217358,15.1824894,15.09185123,17.08928108,18.81002235,20.20376396,5.688236713,5.696677208,5.288703442,4.457787037,3.939443827,4.205921173,3.413530588,4484.794434,2395.222168,0.136947632,0.124054164,1
16a05Wb.wav,35.17858505,-298.3629456,9.697710037,-28.20845222,21.5810585,-29.77500534,-4.378195286,-22.05510712,-10.28258228,-13.32368279,-5.292395115,-9.512034416,-9.101389885,4.351874828,-1.506641865,118.7218933,57.6329689,50.33408356,27.49832153,27.75611115,16.98528862,18.73325539,15.11800766,15.87827301,11.01172066,13.50769806,14.80641556,13.4676733,17.64096832,0.086387105,0.070748217,2334.514648,406.0440063,3509.719238,1438.824219,12.30938625,15.16004276,19.89389038,20.04082298,18.36889839,18.40777779,22.69358063,4.185987473,7.66741848,8.071738243,6.899166107,5.165156841,3.55363369,5.32127142,6116.166016,1747.382202,0.204660788,0.139911428,1
15b10Wa.wav,28.0089035,-295.2532349,21.00984001,-18.78288269,21.86982727,-11.47955513,-12.17482281,-17.95215797,-3.466397524,-25.17616653,-5.302231312,-9.127648354,-7.108228683,-9.226981163,5.005869865,141.8662262,48.45452499,40.18956375,32.21197891,22.83725929,21.03669167,20.35530663,14.91928673,18.08801651,12.76755905,13.08970737,11.35113239,10.48542786,10.60911846,0.08180391,0.060859591,2535.363525,491.0885315,3206.821533,1140.413452,12.93043137,19.64861488,20.85805321,18.34666252,19.65405273,20.33202744,20.89011574,4.819858074,8.409565926,7.543936253,6.819619179,6.20857954,4.672314644,4.537962437,6101.679688,1798.215698,0.161991715,0.108626507,1
14b09Wa.wav,29.30576515,-321.3357849,32.8151207,-24.91413116,27.23858261,-26.6750927,-1.365013599,-20.28828239,-6.609447956,-21.95999146,-8.097367287,-4.473954201,-12.52011871,5.833799839,-0.777717471,134.0693665,45.67750168,36.85782623,31.89195061,26.07359505,19.60703659,19.48535156,12.51722717,16.33775902,13.88757324,14.28715038,16.75887108,11.92654419,10.48760605,0.069637984,0.060947631,2377.096191,445.7079468,3040.834229,1247.866943,14.22453022,18.15291595,19.60988808,20.47153282,18.456007,17.93240738,23.00448799,4.843872547,8.599839211,7.652437687,7.293742657,5.333324432,3.941586256,5.330152035,5696.211426,1871.863525,0.145622179,0.125010639,1
16a05Wc.wav,34.44846725,-337.0043335,-4.056695938,-30.86560631,13.04132462,-37.07355118,-2.027653217,-16.42011642,-3.250061035,-12.45322514,-7.236328125,-9.722258568,-4.503195286,-3.800870419,-4.436985493,128.550705,52.22512817,45.60835648,29.12321854,30.90850449,16.84478951,19.70025444,12.66590405,12.9923954,11.34439182,14.27281952,11.82793713,12.77873421,13.35956192,0.05928836,0.060472403,2412.509766,388.7254028,3879.968262,1251.142334,12.69029236,11.75880527,18.15432167,19.1679039,18.74550438,18.30054855,22.70793533,4.978956223,5.794998169,7.534967899,7.791210175,6.150367737,4.902123928,6.217010975,6589.521973,1459.043457,0.247866333,0.136754736,1
16a07Wa.wav,30.14927673,-405.8560791,-3.957164764,-25.10707664,15.90510464,-29.03117752,-0.593579292,-15.880023,-1.56542933,-12.10869503,-14.11806011,-9.925528526,-11.39311504,1.345357895,-4.269599438,134.5287018,53.71414185,45.82765198,23.51917076,29.91197777,17.04532433,19.33109856,18.73639107,15.26967239,13.53486919,11.65495682,12.38350773,15.83462429,18.64011383,0.048137911,0.067531243,2530.999756,509.560791,3794.144287,1302.550049,14.0346365,13.833601,21.33773422,21.3983078,19.70314598,19.09519196,22.84024048,4.640937805,7.291038036,7.360560417,8.031391144,6.994887352,5.192435741,5.775011539,6743.625,1546.990967,0.233489588,0.149801597,1
11b03Wb.wav,31.26301765,-335.4916077,65.65933228,-20.44463539,9.394910812,-12.02261353,-2.082566261,-4.279625416,-8.154902458,-12.47119999,-0.844166875,-11.003232,-2.624941111,-6.823784351,1.973689675,126.8823776,46.80383301,49.93722534,31.94213104,25.10174561,22.86086273,18.34483337,15.09680748,17.44252205,12.42351437,13.56827641,10.4332428,11.7396698,8.186150551,0.070312381,0.080481872,2122.905029,598.1980591,2440.562744,1370.26709,13.61408806,16.7132225,17.58599281,17.24633217,17.81934166,19.11643219,20.15179634,5.228806019,7.432984352,6.801520348,5.498929977,5.031019211,4.946278095,4.111447334,4354.462891,2308.37915,0.129637167,0.106801815,1
10b03Wb.wav,36.02526093,-306.379425,62.70658112,-26.96020889,9.487760544,-5.623522758,1.967537045,-0.4668006,-15.65018845,-13.88227749,2.110039949,-6.67077446,-2.882316351,-2.185589314,2.819093943,108.1461563,43.24067307,55.35932541,28.02789688,22.27124405,20.82591629,18.09438705,15.7641325,14.66101265,14.55531502,14.47282505,10.7961874,11.28947353,8.600054741,0.06817966,0.101015955,2254.903564,600.6048584,2791.336426,1307.030396,14.35608673,14.67086697,16.1912384,17.07063103,18.01271248,19.55953217,20.12623405,4.868247509,6.374798298,6.206786156,5.344077587,4.200909138,5.144918442,4.137713432,5005.019043,2149.343506,0.167754039,0.1273866,1
14b09Wc.wav,22.81925964,-294.1681824,25.03279305,-27.45720482,21.84117317,-28.96112633,-2.896736383,-24.12015152,-8.633457184,-19.30477333,-12.15857029,-4.278162956,-15.08006096,4.699532032,-3.2406528,135.6945648,46.74901199,36.83926392,27.99200249,28.99873734,17.63057709,20.10126495,12.38830662,15.81499481,15.82743549,14.67470932,14.74548435,12.5623188,16.01074791,0.089725025,0.069783829,2385.353271,414.7851868,3198.963623,1241.868408,12.44558144,14.20171738,20.45520973,20.13119316,18.81493187,18.1150322,23.69952774,4.781984329,7.011575222,7.692420959,6.428543091,5.316317081,4.368764877,5.497871876,5891.929688,1740.750732,0.170774966,0.128861323,1
15b09Wb.wav,31.40233231,-319.3534241,33.76962662,-14.56558132,30.87316132,-4.873691559,-3.864953518,-13.69708443,-0.788073242,-18.96907997,-7.459380627,-6.197563648,-7.551119328,-6.221781731,5.127914429,148.7111816,48.58265686,40.44847488,34.82017517,25.36442947,21.48682213,18.10131073,10.99217033,19.21102333,12.72223854,11.42321587,9.346425056,10.58279324,9.855865479,0.058148839,0.052738093,2454.796143,433.4098816,3248.190186,1387.332886,12.67188168,15.31207466,16.98064232,15.55880451,17.28530312,18.6404953,19.59534454,5.38216877,7.125801086,6.824460983,5.432011604,4.59071064,4.59114027,4.516462326,5921.371582,1837.906494,0.177546129,0.142936006,1
14b10Wc.wav,36.47545624,-330.0338745,45.06358719,-10.84739876,31.24741173,-20.30082321,-2.374699831,-17.57735252,-8.084785461,-21.01856422,-9.45074749,-4.989119053,-9.988821983,3.488117218,2.979542017,132.5737762,42.3249321,38.17181778,32.8788414,25.44376755,15.61914921,18.76665688,13.16448212,15.11754513,14.33817577,10.85478687,11.39688301,11.67693329,10.13221645,0.067198209,0.052178692,2418.508545,517.8574219,2733.240234,1132.343018,16.09244919,17.71802711,19.60659027,20.48925018,18.25789452,17.53238869,21.48763084,7.614652157,6.988875866,6.760222435,6.433430672,5.167020798,3.82456708,4.962799072,5405.871582,1765.314209,0.109986819,0.092725024,1
11a02Wc.wav,33.5957489,-328.5823975,51.0442543,-36.41472626,9.336807251,-11.2574501,-8.105101585,-3.103473902,-7.75444746,-13.59761333,-2.73541975,-11.76291656,-3.656447887,-9.945513725,-0.563303769,132.1202393,56.67536163,55.9232254,32.09540939,30.67636871,20.77945137,19.61143684,12.05619717,17.55472565,14.18178082,13.21278667,8.88537693,14.7726078,10.50247192,0.06945926,0.075763285,2063.537842,568.3309326,2867.939453,1757.572998,13.02903366,16.26459312,16.58115768,17.00126457,16.24589729,20.26979446,19.14173698,4.904271603,6.867756367,5.548653126,6.501370907,3.995326042,5.022951603,3.91582036,4933.370117,2331.5979,0.16519326,0.178860024,1
12b10Wa.wav,29.73774147,-317.8086853,25.37397766,-32.56839752,21.47271729,-32.10088348,-22.9007225,-0.904116511,-19.57365799,-2.802989006,-10.48546028,-7.065249443,1.358832955,-5.374982357,5.862866402,134.6287537,48.31943893,41.62516785,32.66170883,24.32875443,22.83210564,15.28170681,21.0442276,15.86242867,14.03670502,15.67407036,11.98556137,13.20466328,11.39447498,0.075909376,0.065080233,2352.836182,422.7547302,3134.538574,1028.269043,13.76577282,19.01049232,21.23210526,20.23153687,19.11308861,20.6486454,21.25073433,5.187448978,7.416492939,9.213154793,7.060084343,6.208875179,5.296575546,4.470786095,5496.081055,1325.574829,0.148522943,0.091373354,1
10a05Wb.wav,38.5738678,-369.6477661,51.40912247,-12.86083889,19.53406334,-6.113523006,5.650604248,1.70969224,-14.06756401,-13.52270508,4.615467548,-3.673455715,2.976891041,0.079711266,7.187431812,141.3826294,56.92113113,36.90670395,25.05205345,22.92059326,17.27612305,14.66599274,16.60417938,16.17685509,14.5341177,14.12046814,10.55769825,10.95806122,9.701267242,0.037164368,0.045784809,2418.959473,516.0112305,2996.876465,1439.987305,13.07031441,12.83909512,13.84491158,15.40772724,15.93239021,17.86992645,18.74068451,4.501851082,6.657598019,5.457825184,5.220925808,3.455075026,4.087902546,3.516547441,5578.012207,2080.80127,0.166189417,0.14520438,1
13b10Wa.wav,27.26159668,-276.210022,57.17962265,-27.49661064,8.819441795,-9.8715868,-13.42281151,-7.988131523,-16.5878067,-19.71700478,-8.710184097,-3.83401227,-10.68967915,-2.883904934,-2.601174355,119.419426,32.58840942,40.91843414,32.37037659,18.39585686,21.94508362,14.86920071,13.20489979,15.99411488,12.71933365,11.42429733,9.273395538,11.48714733,12.88748741,0.128151074,0.087026887,2312.095459,577.6975098,2377.719971,774.3890991,12.93872166,16.03042793,20.31165123,20.51991463,18.32704544,20.28252029,18.5408783,3.879894972,7.27846384,7.069788933,6.285683155,5.297349453,4.876636982,3.019018173,4663.966797,1885.594482,0.100345336,0.063222364,1
13b09Wa.wav,22.74920845,-303.2374268,48.83376312,-35.82735062,5.950596333,-11.71442509,-18.24868011,-14.04999161,-11.55201435,-17.97043419,-6.54126215,-1.540537238,-10.27875996,-5.178085327,-1.961492538,108.7845078,35.55929947,42.45136642,31.74733162,17.56360626,19.62339592,12.90271759,15.80761814,16.29147148,11.89938545,12.10760593,11.91024303,8.367350578,10.69384575,0.091284908,0.088757239,2240.4375,510.3707886,2591.999268,1057.402832,12.46446037,12.6570034,19.33460999,20.53282547,18.70045471,20.16233635,19.04949951,4.334208012,5.713764191,6.684040546,6.707966805,5.524069786,4.497154713,3.272665739,4675.863281,1834.462769,0.138997391,0.116094768,1
